Tweet_id,Tweet_text,user_id,user_name,user_followers,retweeter_id,retweeter_name,retweeter_followers,retweeter_level,follower_of_ID
752933759893245953,vocês estão falando da parte do shawn sem camisa como se ele estivesse o clipe inteiro sem camisa #TreatYouBetterVideo,1375272290,sanggsterr,1527,505113856,isstylesgod,1342,1
752940476488159233,Got to laugh at the Blairite losers who know they're getting beaten hands down @UKLabour #LabourNEC @angelaeagle @OwenSmith_MP @hilarybennmp,732123573217853440,voteleavedorset,536,130977700,3XT1,1762,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,3864218534,tessanpedro,21,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,2879809799,villegasjosie1,69,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,3194347171,saythemis,102,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,4879258636,ViamarieBaceleo,2,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,3312843139,Myrnacpascual,623,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,3518868072,BucsitImelda,386,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,707114611137323008,AprilJuliana3,33,1
753128967956205568,"🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜

@mainedcm @aldenrichards02 
©kris_sumampong
#ALDUBImagineYouAndMe https://t.co/VEJntbQVeH",4783962836,verymaichard,12622,373285292,jcbenitez039,168,1
